date,stream,swe_mm_we,snow_density_kg_m3
1994-12-11,final,41.288830,161.5910
1994-12-12,final,41.036223,162.8320
1994-12-13,final,41.000028,164.3462
1994-12-14,final,43.596395,160.1390
1994-12-15,final,43.655076,160.8133
1994-12-16,final,43.918807,161.3602
1994-12-17,final,43.758383,162.8539
1994-12-18,final,43.553533,164.7406
1994-12-19,final,43.371815,166.5424
1994-12-20,final,43.211052,168.0973
1994-12-21,final,43.034879,169.2800
1994-12-22,final,42.771211,170.6597
1994-12-23,final,42.461745,172.4992
1994-12-24,final,42.865217,173.5959
1994-12-25,final,42.577738,175.1450
1994-12-26,final,42.324631,176.3568
1994-12-27,final,42.076336,177.1856
1994-12-28,final,41.881207,178.3418
1994-12-29,final,41.666486,180.2218
1994-12-30,final,42.838148,183.3497
1994-12-31,final,45.861098,176.6692
1995-01-01,final,46.149015,176.5696
1995-01-02,final,45.809807,179.0090
1995-01-03,final,46.014097,179.7921
1995-01-04,final,46.097238,179.8762
1995-01-05,final,48.262200,176.1338
1995-01-06,final,52.337662,169.9222
1995-01-07,final,53.331827,169.6862
1995-01-08,final,55.276139,168.7713
1995-01-09,final,55.237810,171.4322
1995-01-10,final,54.802531,175.3251
1995-01-11,final,54.249811,178.5696
1995-01-12,final,56.038440,178.7275
1995-01-13,final,56.170691,180.0339
1995-01-14,final,56.034791,181.2888
1995-01-15,final,55.643265,183.4548
1995-01-16,final,58.108315,178.8277
1995-01-17,final,61.316842,176.8973
1995-01-18,final,61.710464,176.2031
1995-01-19,final,61.738091,176.1357
1995-01-20,final,61.659272,177.6079
1995-01-21,final,61.634472,179.6528
1995-01-22,final,62.230243,178.7687
1995-01-23,final,62.113424,180.2093
1995-01-24,final,61.947865,181.3322
1995-01-25,final,61.885241,183.1466
1995-01-26,final,62.277435,184.6378
1995-01-27,final,63.975743,184.7842
1995-01-28,final,65.581057,186.4430
1995-01-29,final,67.350218,183.1603
1995-01-30,final,67.602462,181.7867
1995-01-31,final,67.214223,182.7770
1995-02-01,final,67.249867,182.7269
1995-02-02,final,66.603394,186.7940
1995-02-03,final,65.995873,191.4294
1995-02-04,final,65.538776,190.9431
1995-02-05,final,64.918266,192.5644
1995-02-06,final,64.385503,196.1968
1995-02-07,final,63.737689,201.0004
1995-02-08,final,63.061176,201.6167
1995-02-09,final,64.778301,201.0592
1995-02-10,final,65.683208,199.8710
1995-02-11,final,70.533600,192.4948
1995-02-12,final,76.694238,179.1025
1995-02-13,final,80.019585,177.5926
1995-02-14,final,82.650533,179.6137
1995-02-15,final,88.736722,184.9310
1995-02-16,final,88.029706,187.1157
1995-02-17,final,87.255510,185.9868
1995-02-18,final,86.402022,187.6409
1995-02-19,final,85.808561,189.2627
1995-02-20,final,85.025897,190.2041
1995-02-21,final,84.015921,191.5437
1995-02-22,final,82.841272,194.0548
1995-02-23,final,81.660752,195.8057
1995-02-24,final,80.688549,197.3423
1995-02-25,final,79.455127,198.7686
1995-02-26,final,78.485212,200.9991
1995-02-27,final,77.586467,202.4857
1995-02-28,final,78.875037,217.9443
1995-03-01,final,82.165524,211.2170
1995-03-02,final,89.229659,199.3199
1995-03-03,final,90.129186,200.4475
1995-03-04,final,91.086315,202.0172
1995-03-05,final,91.659942,202.7455
1995-03-06,final,97.911092,193.6097
1995-03-07,final,100.486665,194.4952
1995-03-08,final,99.940656,196.0523
1995-03-09,final,99.154815,198.4131
1995-03-10,final,97.644133,201.5665
1995-03-11,final,95.370564,205.5553
1995-03-12,final,95.182419,201.8339
1995-03-13,final,96.354078,197.4517
1995-03-14,final,95.467524,199.4099
1995-03-15,final,94.005297,201.1421
1995-03-16,final,91.968194,200.5837
1995-03-17,final,89.948349,202.5738
1995-03-18,final,88.249993,202.2056
1995-03-19,final,86.708661,203.5296
1995-03-20,final,86.964831,205.7239
1995-03-21,final,85.678145,208.7081
1995-03-22,final,84.390111,211.5767
1995-03-23,final,84.586977,204.9883
1995-03-24,final,84.489551,213.4938
1995-03-25,final,84.863540,208.2273
1995-03-26,final,89.722752,210.7229
1995-03-27,final,90.813779,210.8546
1995-03-28,final,91.558074,208.4498
1995-03-29,final,95.018248,201.3953
1995-03-30,final,97.220661,197.8133
1995-03-31,final,96.201173,199.7422
1995-04-01,final,95.547513,201.7602
1995-04-02,final,94.250453,202.8125
1995-04-03,final,92.988257,200.5305
1995-04-04,final,91.575391,199.4423
1995-04-05,final,89.712125,197.1328
1995-04-06,final,87.895387,196.9861
1995-04-07,final,85.909076,197.0694
1995-04-08,final,84.281823,197.6535
1995-04-09,final,84.403189,206.1225
1995-04-10,final,93.412395,206.8008
1995-04-11,final,95.248223,204.8028
1995-04-12,final,94.649058,206.2787
1995-04-13,final,92.136147,209.2193
1995-04-14,final,88.387447,209.3263
1995-04-15,final,87.811443,212.0995
1995-04-16,final,88.723767,205.3846
1995-04-17,final,88.690490,208.3923
1995-04-18,final,93.704585,207.6428
1995-04-19,final,97.722971,200.7882
1995-04-20,final,100.534083,198.6991
1995-04-21,final,101.781586,196.4071
1995-04-22,final,104.407562,195.7420
1995-04-23,final,105.143676,192.4991
1995-04-24,final,106.648033,193.0688
1995-04-25,final,105.129420,194.7355
1995-04-26,final,108.697369,197.2935
1995-04-27,final,107.701972,200.4207
1995-04-28,final,105.158156,203.2800
1995-04-29,final,102.807075,199.1604
1995-04-30,final,102.128530,193.9226
1995-05-01,final,100.884935,193.1324
1995-05-02,final,99.858954,190.7048
1995-05-03,final,99.440648,191.9708
1995-05-04,final,99.332303,192.2658
1995-05-05,final,97.376790,192.0389
1995-05-06,final,95.574312,196.7523
1995-05-07,final,95.559930,198.0446
1995-05-08,final,100.080803,201.6888
1995-05-09,final,102.037182,198.2327
1995-05-10,final,100.193946,197.9686
1995-05-11,final,98.048787,196.4760
1995-05-12,final,96.578711,191.1707
1995-05-13,final,96.736128,193.6112
1995-05-14,final,96.470818,191.7706
1995-05-15,final,93.702293,190.3178
1995-05-16,final,89.003016,184.9367
1995-05-17,final,87.973527,187.6946
1995-05-18,final,91.588583,196.0001
1995-05-19,final,87.553085,198.3034
1995-05-20,final,83.073206,197.9423
1995-05-21,final,78.782081,194.3869
1995-05-22,final,74.314865,191.8834
1995-05-23,final,70.192618,192.4088
1995-05-24,final,69.217219,196.7756
1995-05-25,final,68.157084,196.0879
1995-05-26,final,66.911939,194.5944
1995-05-27,final,66.081525,189.8465
1995-05-28,final,66.091104,186.4759
1995-05-29,final,66.988202,184.5362
1995-05-30,final,67.287391,182.0247
1995-05-31,final,66.262747,181.1693
1995-06-01,final,63.145485,179.5727
1995-06-02,final,59.346573,176.5426
1995-06-03,final,55.522385,174.4109
1995-06-04,final,52.654263,174.4609
1995-06-05,final,49.729247,174.8068
1995-06-06,final,45.801351,174.9061
1995-06-07,final,43.152854,175.5651
1995-06-08,final,41.003472,174.5155
1995-06-09,final,40.179042,169.3511
1995-06-10,final,39.177258,168.6218
1995-06-11,final,37.991016,168.4477
1995-06-12,final,35.434761,166.1096
1995-06-13,final,31.879732,162.8479
1995-06-14,final,28.320220,160.6090
1995-06-15,final,25.133422,158.1089
1995-06-16,final,21.982904,154.9500
1995-06-17,final,19.417881,155.0425
1995-06-18,final,17.422094,150.1071
1995-06-19,final,15.933789,148.2759
1995-06-20,final,13.856226,145.9111
1995-06-21,final,12.072634,143.5871
1995-06-22,final,10.615662,143.7936
1995-06-23,final,9.412639,141.6737
1995-06-24,final,8.390066,140.1548
1995-06-25,final,7.482105,138.3302
1995-06-26,final,6.615125,133.6392
1995-06-27,final,5.700806,129.2918
1995-06-28,final,4.796412,126.7809
1995-06-29,final,4.010291,125.5287
1995-06-30,final,3.494580,122.3006
1995-07-01,final,3.098604,120.8599
1995-07-02,final,2.698527,119.5977
1995-07-03,final,2.310721,114.7924
1995-07-04,final,2.395814,114.2376
1995-07-05,final,2.124080,113.5594
1995-07-06,final,1.707515,112.0418
1995-07-07,final,1.305003,110.7065
1995-07-08,final,0.891157,106.7263
1995-07-09,final,0.537374,106.7934
1995-07-10,final,0.279599,106.8026
1995-07-11,final,0.131753,106.8026
1995-07-12,final,0.058033,106.8026
1995-07-13,final,0.024988,105.7720
1995-07-14,final,0.009325,103.6518
1995-07-15,final,0.003792,102.0582
1995-07-16,final,0.000000,100.0000
1995-07-17,final,0.000000,100.0000
1995-07-18,final,0.000000,100.0000
1995-07-19,final,0.000000,100.0000
1995-07-20,final,0.000000,100.0000
1995-07-21,final,0.000000,100.0000
1995-07-22,final,0.000000,100.0000
1995-07-23,final,0.000000,100.0000
1995-07-24,final,0.000000,100.0000
1995-07-25,final,0.000000,100.0000
1995-07-26,final,0.000000,100.0000
1995-07-27,final,0.000000,100.0000
1995-07-28,final,0.000000,100.0000
1995-07-29,final,0.000000,100.0000
1995-07-30,final,0.000000,100.0000
1995-07-31,final,0.000000,100.0000
1995-08-01,final,0.000000,100.0000
1995-08-02,final,0.000000,100.0000
1995-08-03,final,0.000000,100.0000
1995-08-04,final,0.000000,100.0000
1995-08-05,final,0.000000,100.0000
1995-08-06,final,0.000000,100.0000
1995-08-07,final,0.000000,100.0000
1995-08-08,final,0.000000,100.0000
1995-08-09,final,0.000000,100.0000
1995-08-10,final,0.000000,100.0000
1995-08-11,final,0.000000,100.0000
1995-08-12,final,0.000000,100.0000
1995-08-13,final,0.000000,100.0000
1995-08-14,final,0.000000,100.0000
1995-08-15,final,0.000000,100.0000
1995-08-16,final,0.000000,100.0000
1995-08-17,final,0.000000,100.0000
1995-08-18,final,0.000000,100.0000
1995-08-19,final,0.000000,100.0000
1995-08-20,final,0.000000,100.0000
1995-08-21,final,0.000000,100.0000
1995-08-22,final,0.000000,100.0000
1995-08-23,final,0.000000,100.0000
1995-08-24,final,0.000000,100.0000
1995-08-25,final,0.000000,100.0000
1995-08-26,final,0.000000,100.0000
1995-08-27,final,0.000000,100.0000
1995-08-28,final,0.000000,100.0000
1995-08-29,final,0.000000,100.0000
1995-08-30,final,0.000000,100.0000
1995-08-31,final,0.000000,100.0000
1995-09-01,final,0.000000,100.0000
1995-09-02,final,0.000000,100.0000
1995-09-03,final,0.000000,100.0000
1995-09-04,final,0.000000,100.0000
1995-09-05,final,0.000000,100.0000
1995-09-06,final,0.000000,100.0000
1995-09-07,final,0.000000,100.0000
1995-09-08,final,0.000000,100.0000
1995-09-09,final,0.000000,100.0000
1995-09-10,final,0.000000,100.1895
1995-09-11,final,0.000000,100.1962
1995-09-12,final,0.000000,100.0000
1995-09-13,final,0.000000,100.0000
1995-09-14,final,0.000000,100.0000
1995-09-15,final,0.000863,100.0653
1995-09-16,final,0.000000,100.0000
1995-09-17,final,0.000000,100.0000
1995-09-18,final,0.000000,100.0000
1995-09-19,final,0.033675,101.6685
1995-09-20,final,0.048372,106.5171
1995-09-21,final,3.548506,134.1570
1995-09-22,final,3.797769,131.6611
1995-09-23,final,2.825921,130.5993
1995-09-24,final,2.061679,131.4423
1995-09-25,final,2.209424,127.7210
1995-09-26,final,1.489455,125.2337
1995-09-27,final,0.986244,122.8004
1995-09-28,final,0.451808,116.4916
1995-09-29,final,0.255904,111.5095
1995-09-30,final,1.526580,120.4487
